,Symbol,ShortName,SocialCreditCode,CustomerFlag,full_name,customer_code
1816,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'MDI3NTg3MDgwNQ=='
1817,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'MzUxMTQ1NTEyMw=='
1818,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'MDIzNTM2OTI1MA=='
1819,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'ODc0MDA2Nzk2Ng=='
1820,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'OTMxMDc5ODM2Nw=='
1821,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'NTUxMjU5NTczMQ=='
1822,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'NTcxNTg3NjAzMQ=='
1823,002687,乔治白,913300007315154541,1,浙江乔治白服饰股份有限公司,b'NzkxMTQ5OTAxMA=='
1824,300231,银信科技,91110000762955583N,1,北京银信长远科技股份有限公司,b'NTE5MjU3NTg0OQ=='
1825,000776,广发证券,91440000126335439C,1,广发证券股份有限公司,b'NzU1MTg1Mzk4Nw=='
1826,000776,广发证券,91440000126335439C,1,广发证券股份有限公司,b'NzU1MTg1NDAyNw=='
1827,000776,广发证券,91440000126335439C,1,广发证券股份有限公司,b'NzU1MTg1Mzk0NA=='
1828,300065,海兰信,91110000802062000J,1,北京海兰信数据科技股份有限公司,b'MDIxMDIwMDIxMQ=='
1829,002095,生意宝,91330000724502487G,1,浙江网盛生意宝股份有限公司,b'MDI0NDQ2NzYxNQ=='
1830,002095,生意宝,91330000724502487G,1,浙江网盛生意宝股份有限公司,b'MDI3NTQ0NDg4Nw=='
1831,002095,生意宝,91330000724502487G,1,浙江网盛生意宝股份有限公司,b'MDEwOTI1MDEzOQ=='
1832,002095,生意宝,91330000724502487G,1,浙江网盛生意宝股份有限公司,b'MDI1MzU4NjIxNg=='
1833,002095,生意宝,91330000724502487G,1,浙江网盛生意宝股份有限公司,b'MzcxMjY2NjQ1MQ=='
1834,002095,生意宝,91330000724502487G,1,浙江网盛生意宝股份有限公司,b'NzY5MDA3ODM5NA=='
1835,300439,美康生物,913302007503871799,1,宁波美康生物科技股份有限公司,b'MDIxNTM0NzczNA=='
1836,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NTcxNzA4MTEyMQ=='
1837,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NTc0NDM1MTY3OA=='
1838,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NTc0NDYwMzgzMA=='
1839,300439,美康生物,913302007503871799,1,宁波美康生物科技股份有限公司,b'MDEwOTQ0NjE0NA=='
1840,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NTc0NDU5ODAyNA=='
1841,300439,美康生物,913302007503871799,1,宁波美康生物科技股份有限公司,b'MDIwNzE1ODExNQ=='
1842,300439,美康生物,913302007503871799,1,宁波美康生物科技股份有限公司,b'NTc0NDQwNjM1Nw=='
1843,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NTc0NDYwMzgzMQ=='
1844,300439,美康生物,913302007503871799,1,宁波美康生物科技股份有限公司,b'MDI1NTAzNTEzNQ=='
1845,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NzkxMTQ5Nzc5MA=='
1846,300439,美康生物,913302007503871799,1,美康生物科技股份有限公司,b'NTc0NDYwMTU2Ng=='
1847,603778,乾景园林,9111000074473877XT,1,北京乾景园林股份有限公司,b'NTExMTY4MDkzMw=='
1848,603778,乾景园林,9111000074473877XT,1,北京乾景园林股份有限公司,b'MDEwOTU3NjQ0NA=='
1849,002216,三全食品,91410000514683187W,1,三全食品股份有限公司,b'MzUxMTA4Mjk0Mg=='
1850,002216,三全食品,91410000514683187W,1,三全食品股份有限公司,b'MzcxMjMzODk1NQ=='
1851,600289,ST 信通,91230199128027157K,1,亿阳信通股份有限公司,b'NDUxMjc4NDIxNQ=='
1852,600289,ST 信通,91230199128027157K,1,亿阳信通股份有限公司,b'NzkxMTQ5Njk2Ng=='
1853,600289,ST 信通,91230199128027157K,1,亿阳信通股份有限公司,b'MDI0NDQ3Mjc4Mg=='
1854,600289,ST 信通,91230199128027157K,1,亿阳信通股份有限公司,b'MDI1MzY0MjkwMQ=='
1855,000616,海航投资,91210200241278804K,1,海航投资集团股份有限公司,b'MDEwOTgxNjY4Mg=='
1856,002309,中利集团,913205007317618904,1,江苏中利集团股份有限公司,b'MDIwMDAwMzY2Mg=='
1857,002309,中利集团,913205007317618904,1,江苏中利集团股份有限公司,b'MzcxMjQyMzExMg=='
1858,002309,中利集团,913205007317618904,1,中利科技集团股份有限公司,b'NTkxNTM1NDExNA=='
1859,002309,中利集团,913205007317618904,1,江苏中利集团股份有限公司,b'MDI3NTg3MDkxMA=='
1860,002309,中利集团,913205007317618904,1,江苏中利集团股份有限公司,b'MzExMzU3Mjg3OQ=='
1861,002309,中利集团,913205007317618904,1,江苏中利集团股份有限公司,b'NTEyNTg1MzQ2OQ=='
1862,002084,海鸥住工,914401017082149959,1,广州海鸥住宅工业股份有限公司,b'MDIwMDAwNDEzMg=='
1863,000690,宝新能源,914414006179309884,1,广东宝丽华新能源股份有限公司,b'MDIwMDAwNDQ3NQ=='
1864,000690,宝新能源,914414006179309884,1,广东宝丽华新能源股份有限公司,b'NzUzMDQyMTM2NQ=='
1865,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI4Njc3MjY2MQ=='
1866,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTE4MDIwNDIzMg=='
1867,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIxMDE2MDgwNw=='
1868,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIxMDIwNzQ3OA=='
1869,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTMxMzUwMDQxNw=='
1870,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'ODcxMTU4MjY4Mw=='
1871,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI1MzU3MjA1OQ=='
1872,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTMxMzUwMDQwOQ=='
1873,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTUxMzYwMTE5NQ=='
1874,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'OTMxMTA0NDc5NA=='
1875,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIwMDA3MjIzOA=='
1876,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI5NDg4MDQ5Mg=='
1877,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTEwMzM1NTk4MQ=='
1878,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTM5MTgzOTAyNA=='
1879,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NzkxMTQ5ODk4Mg=='
1880,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTM3MDQ3NjkzMw=='
1881,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTkxNTU5MDA4NQ=='
1882,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIxMDE4OTM1Nw=='
1883,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIxMDIwMzg5NQ=='
1884,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTMzMTgyMTUxMw=='
1885,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIxNTkwNTE4Mg=='
1886,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI3NTk2NTY2Nw=='
1887,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MzEwMDU3MzMzMg=='
1888,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MzcxMTA2MDU5NQ=='
1889,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTEwMzM1MjM4MQ=='
1890,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTM5MTgzNzIwMw=='
1891,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTE4MDE2ODAyNw=='
1892,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'OTMxMTA0NzA1MA=='
1893,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTE4MDQxMDI4Ng=='
1894,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIxMDE0NjQ3OQ=='
1895,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI0NDQ2NTU5NQ=='
1896,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MzExMjE0NjM0MQ=='
1897,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTEwMzM1OTg5OQ=='
1898,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTE3MDQ1MjQ0OA=='
1899,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NTE4MDQwNTYwNw=='
1900,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI1NTAzNzg4MQ=='
1901,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDIzNTM3MDgyOA=='
1902,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI1MzYyNDc1OA=='
1903,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'MDI1NTAzNzcwNQ=='
1904,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NDUxMzI4MDAwMQ=='
1905,600276,恒瑞医药,9132070070404786XB,1,江苏恒瑞医药股份有限公司,b'NzcxMTAxNjMxNQ=='
1906,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'NzU1MDAwNDkzMw=='
1907,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'MDIwMDAwNjE2NQ=='
1908,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'MzcxMjY1NjIzNw=='
1909,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'MDIyNDk5MjIwNw=='
1910,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'NTE5MjU3NDM0OQ=='
1911,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'MDIwNTI3OTI4OA=='
1912,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'NzY5MDA4NjkwNA=='
1913,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'NzU0MzU4MzU0NQ=='
1914,300625,三雄极光,914401015544474882,1,广东三雄极光照明股份有限公司,b'NzkxMDE4MzU3Ng=='
1915,002833,弘亚数控,914401017955284063,1,广州弘亚数控机械股份有限公司,b'MDIwMDAwNjU0NQ=='
1916,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MzExMTc1MjcwOQ=='
1917,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'NTUxMzc1MzY2NQ=='
1918,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'ODUxMTM3NDc2NA=='
1919,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MDI4NjQzOTA1Ng=='
1920,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'NDMxMjkyMDY0Nw=='
1921,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MDIzNTM4MzkzMQ=='
1922,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'OTkxMTE1ODAwOQ=='
1923,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'NDUxMjg5NDg0NQ=='
1924,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'OTUxMDQ3MDAwOQ=='
1925,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MzcxMTY1MjcxMw=='
1926,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'NzMxMjAwNjE5Mg=='
1927,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MDIwMDAwNjkwNw=='
1928,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MDI3NjA0NzU0OQ=='
1929,600498,烽火通信,914200007146661114,1,烽火通信科技股份有限公司,b'MDI3NjY4OTQyNA=='
1930,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'MDIwMDAwNzAyMA=='
1931,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'NzMxMjAxNTc1Ng=='
1932,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'ODUxMTM3MjY0MA=='
1933,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'NzU1NDQ4NjE2NQ=='
1934,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'ODcxMjA0Nzk1NQ=='
1935,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'MzcxMjY2MDg2MQ=='
1936,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'NzkxMTQ5NzE0NA=='
1937,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'NDUxMzUwMzI0Mg=='
1938,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'MDIwODQ2ODA0Mg=='
1939,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'MzExMzY4MjA5Ng=='
1940,300206,理邦仪器,914403001923672010,1,深圳市理邦精密仪器股份有限公司,b'NTMxMzQ5NTAyNg=='
1941,603888,新华网,91110000710927126K,1,新华网股份有限公司,b'MDIwMDAwNzc0NQ=='
1942,603888,新华网,91110000710927126K,1,新华网股份有限公司,b'NzkxMTQ5Njg4Nw=='
1943,603888,新华网,91110000710927126K,1,新华网股份有限公司,b'MDIyNTk1NjkzNA=='
1944,603888,新华网,91110000710927126K,1,新华网股份有限公司,b'OTUxMDY1NTMwNQ=='
1945,603888,新华网,91110000710927126K,1,新华网股份有限公司,b'MzcxMjY1NzM3Nw=='
1946,603833,欧派家居,91440101617404697C,1,欧派家居集团股份有限公司,b'MDIwMDAxMzg4NQ=='
1947,603833,欧派家居,91440101617404697C,1,欧派家居集团股份有限公司,b'MDIwMDA4MzgyNA=='
1948,603833,欧派家居,91440101617404697C,1,欧派家居集团股份有限公司,b'NzYzMDU1OTM5Mg=='
1949,603833,欧派家居,91440101617404697C,1,欧派家居集团股份有限公司,b'MDIwMDAwODQxMQ=='
1950,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'NTMxMzMwNzQ2OQ=='
1951,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDIwMDAxMDIzOA=='
1952,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDIwMDAzMjEyMA=='
1953,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDIwMDA0OTgwMg=='
1954,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDI5NDg3MDE1Ng=='
1955,002030,达安基因,91440101190445368X,1,苏汉东,b'MDIwMDAyMjg1Mw=='
1956,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDIwMDA5MDQ0NA=='
1957,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDIwMzUwMzU1Mg=='
1958,002030,达安基因,91440101190445368X,1,中山大学达安基因股份有限公司,b'MDIwODM3Mjc3Mw=='
1959,600963,岳阳林纸,914306007225877126,1,岳阳林纸股份有限公司,b'NTc0NDYxNTM4Mw=='
1960,600963,岳阳林纸,914306007225877126,1,岳阳林纸股份有限公司,b'NTEyNTg1NzMxOA=='
1961,600963,岳阳林纸,914306007225877126,1,岳阳林纸股份有限公司,b'MzExMzY4ODkzMQ=='
1962,600963,岳阳林纸,914306007225877126,1,岳阳林纸股份有限公司,b'MDIwMDAxMjA3NA=='
1963,002101,广东鸿图,91441200725995439Y,1,广东鸿图科技股份有限公司,b'MDIwMDAxMjA5MA=='
1964,000570,苏常柴A,91320400134792410W,1,常柴股份有限公司,b'MDIwMDAxMzQxMA=='
1965,000570,苏常柴A,91320400134792410W,1,常柴股份有限公司,b'NTI3MDMyNTI3NQ=='
1966,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NTkxNTU4OTMzNg=='
1967,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NDExMzk5OTEyOQ=='
1968,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MDIwMDAxNDI0OA=='
1969,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NTMyNTAzMDc4Mg=='
1970,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzU1MDA3MDk1MQ=='
1971,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzU1MTIzNDY0MA=='
1972,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MzcxMjM0MDU0OA=='
1973,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzU1MDA3MDY3NA=='
1974,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzU1MDEwOTgxMQ=='
1975,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MzExMzY3OTkwOQ=='
1976,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NTEyNTY5ODk1Nw=='
1977,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MDIwMDAxNzc0NQ=='
1978,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MDIzNTM2MjUxNg=='
1979,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzU1MDAxNzk2NQ=='
1980,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MDI1NTA0Mzg2OQ=='
1981,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NTcxNzA5MzkxMA=='
1982,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NDcxMDgxNjY3OQ=='
1983,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzkxMTQ5ODMzNQ=='
1984,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'MzUxMTI4NzA5Nw=='
1985,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzMxMjAwODQxNw=='
1986,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'NzU1MDA3MDUxNw=='
1987,300633,开立医疗,91440300743219767A,1,深圳开立生物医疗科技股份有限公司,b'ODUxMTExNTExNw=='
1988,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'MDIwMjc4NzgzMg=='
1989,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'NDcxMDgxNjkyMQ=='
1990,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'ODcxMjI1NjU3Ng=='
1991,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'MDIwMDEwMjk0MA=='
1992,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'MDIwODQ2MTM0MQ=='
1993,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'MDIwMDAxNTExOA=='
1994,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'NzcxMTAxNzkyMQ=='
1995,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'MDIzNTM3NzY5Nw=='
1996,002544,杰赛科技,914401012312130384,1,广州杰赛科技股份有限公司,b'NzkxMTMzMDY1NQ=='
1997,600260,凯乐科技,914200007068013876,1,湖北凯乐科技股份有限公司,b'MDI3NjY5MjI3Mg=='
1998,600260,凯乐科技,914200007068013876,1,湖北凯乐科技股份有限公司,b'MDIwMDAxNTg3NA=='
1999,600260,凯乐科技,914200007068013876,1,湖北凯乐科技股份有限公司,b'NTUxMzc1NTQ1OA=='
2000,600260,凯乐科技,914200007068013876,1,湖北凯乐科技股份有限公司,b'MzcxMjY1OTI2OA=='
2001,600260,凯乐科技,914200007068013876,1,湖北凯乐科技股份有限公司,b'NzE2MTQ0NzkwOA=='
2002,603630,拉芳家化,91440500734127713X,1,拉芳家化股份有限公司,b'MDIwMDAxNjk2NA=='
